country_name,city_name,nominal_num_bikes,cityhall,launch_date,closed_date,operator,operator_name,system_type,system_website,technology
USA,Louisville,100,"City of Louisville, Kentucky",2017-05-27,,CycleHop,LouVelo,Dock-based,https://louvelo.com/,PBSC
