country_name,city_name,nominal_num_bikes,cityhall,launch_date,closed_date,operator,operator_name,system_type,system_website,technology
Turkey,Istanbul,1611,İstanbul Büyükşehir Belediyesi (İSPARK),,,İSPARK,İSBİKE,Dock-based,https://www.isbike.istanbul/,Baksi Akıllı bisiklet sistemleri
