country_name,city_name,nominal_num_bikes,cityhall,launch_date,closed_date,operator,operator_name,system_type,system_website,technology
France,Rennes,580,Ville de Rennes et Rennes Métropole,,,Keolis,STAR,Dock-based,https://www.levelostar.fr/,Keolis
